Review_Text,Review_Date,Rating_Score,Platform_Source,Business_Category,Product_Name,Raw_Category,Item_Id
"bungkus paket sangat rapi dan baik, akan d ulas lg stlah 1 tahun pemakaian",10 Jan 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
normal... packing rapi... berfungsi... recomended...,03 Des 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
"Barang sesuai pesanan dan bagus, proses cepat....puaaaaaaaaas",29 Mar 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
bagus dan awet mudah2an,26 Sep 2017,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
berfungsi dengan baik,17 Feb 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
"murah tapi bukan murahan, .mantap",21 Jan 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
"barang yg bagus ,...",27 Jan 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
Mantap packing nya,25 Jan 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
mantap lgs eksekusi buat d mobil pas dan rapi...,02 Des 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
👍,14 Mei 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
Bagus original,21 Sep 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
Barang Bagus. Barang Bagus...Recomended Seller,18 Des 2017,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
keren barang baguuuuus. jleeeeep n juoooooos,16 Jul 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
ok banget,29 Jan 2019,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
nais,21 Nov 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
mantap gan,25 Okt 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
"barang bagus sesuai gambar...,",04 Mar 2018,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
bagus...,04 Des 2017,5,Lazada,Elektronik,SanDisk Cruzer Fit CZ33 Flashdisk [16 GB] *Original Garansi Resmi*,beli-harddisk-eksternal,104250465
ok,12 Des 2017,5,Lazada,Elektronik,Flashdisk Karakter Captain America 16GB,beli-harddisk-eksternal,104255653
Salah barang yg di kirim. Kenapa saya pesan ini yang dtang mlah jam digital ? Apkah bisa di retur,22 Okt 2017,1,Lazada,Elektronik,Flashdisk Karakter Captain America 16GB,beli-harddisk-eksternal,104255653
", respon cepat, datang nya cepat dan packing rapi barang sesuai pesanan, semoga barangnya juga memuaskan 🙏 top recommendeat lah",27 Mar 2019,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
Alhamdulillah senin pesen hari ini udah sampe 😇 produk sesuai deskripsi kurirnya ramah juga 😊 thanks,03 Feb 2019,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
pengiriman harap dipercepat,01 Mei 2019,4,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"Produk ori sudah dicoba kapasitas sesuai, gak rugi beli disini",12 Jul 2019,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"Pengirimanx cepat, packingx rapi pokox mantaaaap...",29 Apr 2019,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
Barang oke 👍👍,03 Jul 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"pengiriman cepat,gua suka😉",24 Des 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
Segel. Ory semoga awet. Trnyta barangnya kecil,09 Des 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"cepet banget satu hari sudah nyampe, pesen tgl 3 okt pagi, tgl 4 okt siang sdh datang",03 Okt 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
packing rapi.. pengiriman cepat..barang oke,04 Agu 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"Gerak Cepat. Fast Response, ramah dan sesuai di kantong. hehe",26 Mar 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
baguss...,16 Apr 2019,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
mntap,31 Okt 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
OK,29 Sep 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
nice,01 Jul 2018,4,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"flashdisknya bagus bisa di pake juga,, packing rapi ukurannya lebih kecil dari yg dikira",06 Agu 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
bagus,25 Apr 2018,4,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
Asli,03 Jan 2018,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
Lima Bintang,2019-10-02,5,Lazada,Elektronik,Flashdisk Sandisk Cruzer Force CZ71 [16 GB/USB 2.0] *Original Garansi Resmi*,beli-harddisk-eksternal,104262130
"Bagus barangnya , tapi ga sesuai kapasitas yg diiklankan . Pas ditester hanya dapat 56 gb dari 64 Gb",09 Sep 2019,3,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
"Sebenarnya. Saya kesal karena kiriman sampai lama. Hari jumat saya transaksi. Tibanya hari kamis, wow. 6 hari, tapi setelah saya lihat barangnya, bagus, cakep dan original kekesalan saya terobati, untuk lazada. Kedepan benahi sistem pengiriman , jempol",26 Okt 2018,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
"2 hari dah smpai,, real pict dan awet",17 Jun 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
terima kasih lazada..semoga awet..,23 Mei 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
BARANG SESUAI PESANAN,13 Feb 2019,4,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
"produk sip, recomend buat semua",12 Feb 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
"barang bagus, utk simpan data cepat dan mudah tanpa hambatan..👍",08 Jan 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 [64 GB] #Garansi Resmi#,beli-harddisk-eksternal,104262914
"Bagus barangnya , tapi ga sesuai kapasitas . Pas ditester hanya dapat 14gb saja .",09 Sep 2019,3,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
langganan kami,22 Apr 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
"cpt bbgt, barang sipp",27 Mar 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
+ Kemasan rapat dan terdapat hologram + Barang ori + Rekomended sella,18 Mar 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
packing aman.. moga2 berfungsi dgn baik nanti,27 Feb 2019,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
barangnya sesuai pesanan,03 Nov 2018,4,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
"blm dcoba, barang oke n fast respon",29 Okt 2018,4,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
mantaaappp,23 Okt 2018,5,Lazada,Elektronik,Flashdisk SanDisk Cruzer Blade CZ50 USB [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263086
pengiriman sesuai estimasi.. moga2 bs berfungsi dgn baik krn pesanan pelanggan ni..,27 Feb 2019,5,Lazada,Elektronik,Flashdisk Sandisk CZ50 Cruzer Blade USB [8 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263123
ok dehhh pokokx mntapp,13 Feb 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra USB 3.0 CZ48[32 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263422
"Recomended, dah gtu aja.",30 Des 2017,5,Lazada,Elektronik,Flashdisk Sandisk Ultra USB 3.0 CZ48[32 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263422
sudah dipakai. mantap,04 Nov 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra USB 3.0 CZ48[32 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263422
Lima Bintang,12 Des 2017,5,Lazada,Elektronik,Flashdisk Sandisk Ultra USB 3.0 CZ48[32 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263422
nice product,16 Des 2017,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
barang sesuai pesanan 16Gb usb 3.0,01 Mar 2019,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
"Barang oke sangat, Thank you Lazada, Thank you K1m1, Thank you juga utk Kurir JNE yg ramah",23 Feb 2019,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
playanan baguss sekali.hari minggu tetap mau kirim,31 Jan 2019,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
"Seller mantap, murah dan cepat kirimnya.",11 Jan 2019,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
"Sandisk CZ48 3.0. Produk bagus, kerja cepat dari versi 2.0",10 Des 2017,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
"Mantab. Mantab sesuai pesanan, walau agak lambat.",17 Feb 2018,4,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
bagua,04 Feb 2018,5,Lazada,Elektronik,Flashdisk Sandisk ULTRA 3.0 CZ48 [16 GB] #Garansi Resmi#,beli-harddisk-eksternal,104263446
"Barang original, packing rapi, sdh dites dan working. Terima kasih Lazada dan k1mi.",08 Agu 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Barang berkualitas baik,24 Agu 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"packing rapih, barang sesuai deskripsi, thanks seller, thanks Lazada",18 Jul 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
istimewa. barang ori pengiriman cepar packing sangat rapi pokoknya recom buat sellernya...Thanks lazada n k1m1 sukses selalu,08 Agu 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"BAGUS. awalnya takut karena no resi kok g bisa tracking, tapi barang datang dengan packing yang bagus, rapi.",03 Mei 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
ORIGINAL. Barangnnya sangat bagus original dan dapat bonus untuk pengamanan usb dalam produknnya. Selama 2 minggu dipakai sangat oke! Rekomendasi,27 Apr 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"pesen sekarang besoknya sampai. barang oke, sesuai dengan gambar, recommended sih 👍",16 Nov 2018,4,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Kualitas bagus,08 Agu 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"bagus, tapi panas, wajar metal.",18 Jan 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
barang cepat sampai.,08 Mar 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Barang Original Sandisk. Produk Sesuai Gambar Cuman Ukuran Nya Kecil Ukuran Jari anak Bayi Jadi Lebih Mudah Disimpan,02 Feb 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
asli. semoga awet.,14 Jan 2019,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Barang sesuai dengan gambar. USB 3.0 dan bergaransi. Terimakasih!,28 Okt 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"Packing Rapih, barang bagus, sesuai dengan deskripsi.",11 Okt 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
mantul tul tul,09 Des 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"barang oke. barang sudah sampai, dan sesuai dengan yang dipesan",28 Feb 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
barang ok.. pengiriman ok.. paket rapi...thanks k1m1 n Lazada crew..,19 Nov 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Recomended. pengiriman cepat. sesuai ekspektasi. penjual ramah.,05 Jul 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
barang bagus original,11 Agu 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
packing bagus. terima kasih paket sudah diterima dengan baik,17 Jul 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
pesanan sesuai & pengiriman cepat. Trims,08 Mei 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Bagus. Barang sesuai deskripsi,17 Jan 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
baik. baik,11 Des 2017,3,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
"produk cukup bagus sesuai pesanan, kualitas cukup baik",26 Jul 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
mantap gan,26 Mar 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Sesuai tankssssss,26 Apr 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Lima Bintang,07 Feb 2018,5,Lazada,Elektronik,Flashdisk Sandisk Ultra Flair CZ73 USB 3.0 [130MB/s/16GB] *Garansi Resmi*,beli-harddisk-eksternal,104263539
Barang mantab selalu puas dengan toko ini 😁,10 Agu 2019,5,Lazada,Elektronik,Sandisk Ultra Flair CZ73 Flash Disk [64GB/USB 3.0/150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263613
"Mantap lazada, cepet banget ngirim nya tiba2 aja abang kurir nya nongol jg ramah lagi dan barang dah nyampe dengan selamat, produk jg benar2 ori, thanks lazada..baru mau nyoba, smoga awet barangnya",17 Jul 2019,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"Kemasan rapi, sesuai estimasi waktu dan kualitas barang bagus. Sudah dicoba dan bekerja baik walaupun memang flashdisknya kecil",24 Mei 2019,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"plashdisk sesuai dengan gambar dan ORIGINAL ada hologram ASTRINDO GENUINE PRODUCT, estimasi pengiriman cepat satu hari pesan hari jum'at datang hari senin pukul 11.20 karena hari sabtu-minggu libur pengiriman saya paham, belum saya coba mudah-mudahan awet dan kapasitas sesuai 32 GB, makasih LAZADA terima kasih k1m1",21 Des 2018,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"Barang bagus,puas banget,desain elegan... Goood pokoknya wezt... Reselernya juga cepat responnya...pengiriman tepat waktu",21 Agu 2018,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"bagus, tapi panas, wajar metal.",18 Jan 2019,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"Barang sdh sampai, FD sesuai dg harapan & memuaskan. Terima kasih",27 Mar 2019,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
barang ok..terima kasih K1M1,11 Mar 2019,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"sandisk selalu teruji, tdk pernah ragu",16 Jan 2019,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
ok sesuai gmbar,29 Nov 2018,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"barang oke, pengiriman cepat.. kualitas ori garansi resmi recomended banget",18 Nov 2018,4,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
seller kooperatif utk pengiriman LEX yg melewati waktu pengiriman yg dijanjikan,29 Okt 2018,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
"Mantap, sesui gambr dan penjelsa:l",04 Agu 2018,5,Lazada,Elektronik,Flashdisk SanDisk Ultra Flair CZ73 Flash Drive - Silver [32 GB/USB 3.0/ 150 Mbps] *Garansi Resmi*,beli-harddisk-eksternal,104263637
