Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
"KECEWA. Harusnya di deskripsi dijelasin benar2 kalau support USB harus support USB. Dan kalau tidak support USB jangan ditulis support USB. jadinya menipu pembeli. Memang ada port USB di belakang tv nya, tapi itu hanya untuk Service Only. Kecewa benar2 kecewa.",18 Feb 2017,1,Lazada,Negative,Rasa,Yes,Elektronik,No
Harga murah kualitas ok. kualitas ok harga bersahabat. hanya sayang pengiriman kali ini hingga 7 hari. biasanya 2 hari pesanan sampai. mohon di review rekanan pengirimannya ya... Tks,12 Des 2016,5,Lazada,Positive,Harga,No,Elektronik,No
pelayananya ramah,08 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"tv nya kok pas di nyalain selang 5mnt,agak bau sangit.knp ya",09 Sep 2019,3,Lazada,Neutral,Rasa,No,Elektronik,No
"mantul, pengiriman cepat,,, maaf baru kasih ulasan dan sukses terus",09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sesuai dan berfungsi.... Kurirnya ramah.... Mantap,24 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
terimakasih barang sudah sampai dan cepat pengerimannya.,30 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantul.... Mantul... Barangnya di terima bagus,11 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barangnya bagus okelah pokoknya,16 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Good.. Barang sampai dgn kondisi baik, thanks youuu sharp😍😍",14 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
lumayan puas barangnya sesuai terimakasih,15 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
produk oke..kualitas pengiriman mantap,12 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
mantul 👍 👍,16 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"pesanan sudah smp dg baik, meskipun melreati waktu yg tertera. tks. lazafa",08 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"packing rapih, pengiriman cepat, pokoknya the best lah",18 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang bagus, lazada emang mantoul",09 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang diterima dgn selamat,, packing cukup rapih berfungsi dgn baik... saya puas..",16 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Rekomended barang sampai pada tujuan dgn baik,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"ga nyesel beli d lazada,murah,cepet n ramah kurirnya",22 Sep 2019,5,Lazada,Positive,Harga,No,Elektronik,No
Makasih TV y bagus... Psen sore besok y uda dtg...,29 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
tvnya bagus jernih suka☺️☺️,13 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"packing rapih, barang cepat sampai. memuaskan",15 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
pengiriman lama sekali dioper2 oleh ninja expressnya. semoga awet aja nih,09 Sep 2019,3,Lazada,Neutral,Bentuk,No,Elektronik,No
barang sesuai dgn pesanan anak2 panti asuhan pada senang. & kurir juga ramah sekali pelayanannya,05 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bagus...puas...cepat....baik hati tidak sombong dan rajin menabung....,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang sesuai, dapat harga diskon, dan barang berfungsi dengan baik. semoga awet. thx lazzzz",09 Sep 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"Barang sudah diterima dengan baik, terima kasih.",27 Jan 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Pembelian untuk yg kesekian kalinya.awalnya sempet ngamuk2 sendiri soalnya cek resi status gak berubah dalam beberapa hari,ternyata tiba2 kurir telpon nanya ancer2 lokasi rumah.thanks lazada",11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Alhamdulillaah tv nya cepat sampainya, da packing rapi gada lecet2 sedikitpun tv pun bagus pas nyobain di stel, terimakasih good seller and lazadaa😊",11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantull barang cept sampe...tv ny bagus,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantaf terimakasih lazada,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap barang bagus..,11 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
kualitas barang ok,09 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barang & packing bagus,12 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantap packing rapi, cepet sampenya..",09 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Trmksh Ats plynn lazada yg baik,26 Agu 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Barang nya udh sampe sesuai pesanan biarpun aga lama ga ppa lah trimaksih,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Kualitas barang baik, barang sesuai pesanan, harga terjangkau",12 Sep 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"terimakasih lazada barangnya bagus,packingnya rapi,kurirnya ramah",10 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"di spek tv tertulis support usb pi ternyata usb only service utu gmn mksudnya,over all tnks lazada",09 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Belanja di lazada mantap bnget suka,11 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Narang sudah sampai dan sesuai pesanan trims,26 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Kualitas ok dan packing rapi..thanks lazada,04 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barang sangat bagus mantaap,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"bagus..real pict,pengiriman cepat..",14 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus sesuai gambar dan deskripsi,06 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barang sudah sampai dengan selamat..semua berfungsi dengan baik..,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap lah. gratis ongkir padahal ke pulau kalimantan. cuma 2 hari guys! barang sesuai pesanan.,09 Sep 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"bagus, kualitas bagus, barang original, harga murah, packing rapi dan aman",09 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Barang sudah sampai dan sesuai pesanan trims semoga awet trims,09 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Telah diterima dan dicoba hasil nya baik X. Trims.,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus gan..mantap,26 Mar 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
sip produk berfungsi normal...sesuai pesanan,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap TV nya,08 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
kualitas oke ...mantul gan ...,06 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Puaaaaaaaaaaaaaaaas....Baguuuuuuuus,,,😍😍😍",04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Sudah sampai Tapi belum di coba hidupkan, Pengiriman cepat Kemarin order Hari ini sampai",09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"top pokoke , bos Makasih ya bos , mksh juga buat bapak kurirnya , televisi nya memuaskan",06 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
👍👍👍👍👍👍👍👍👍,16 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"produk sampe di tkp dengan aman dan cepat, percaya kalo lazada mahhh...",05 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"ok semoga awettt,,,kurir ramahhh",12 Jul 2019,4,Lazada,Positive,Bentuk,No,Elektronik,No
"cepat sampai, terima kasih ibu saya sangat senang 🤗",04 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
moga awet...kok ga dapet antena🙄,05 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Mantap bener sesuai,03 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Barang udah nyampe dg aman, thanks lazada",25 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Alhamdulilah barang sampai cepat,,kurirny ramah,,barang mulus no lecet2 Selalu puas belanja d lazada Thanks lazada",17 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Tv sudah diterima dengan baik,kemasan rapih,kwalitas bagus, transaksi yg sangat mudah dan membantu, trima kasih lazada,tingkatkan terus kwalitas👍👍👍 sekedar masukan ,kalau bisa bagi pelanggan dgn pembelian diatas rata2 diberikan fee.. 😁👍👍",14 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Alhamdulillah barang bagus ga ada cacat sedikitpunnnnn harga murah tapi ga murahan di jamin untung . ..,07 Agu 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"Pengiriman cepet banget , pesan tanggal 14 pagi nyampe tanggal 15 siang (padahal COD). Kondisi barang Alhamdulillah baik. Recommended lah pokoknya.",14 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barangnya ok...kemasan nya jg rapi .... gak ada cacatnya....pengiriman barangpun cepat hanya 3hari ,pokoknya ok dech lazada... berkali2 belanja alhamdulillah barang sesuai pesanan.",05 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Terbaik dan sangat puas dngan toko ini. Pokomnya sangat tidak mengecewakn pertahakan kwalitas dan kejujuran. Maaf tidak bisa foto tvnya karna tvinya untuk orang tua saya di jawa saya orderkan lewat kalimantan. Terimakasih barng sangat baik blm di coba sih bagus atau tidaknya klo di nyalakn mudan fungsi dengan baik,24 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"bagussss tv nya lgsg bisa dipake, keren dah pokoknya, murah meriah, packing aman pake bubble wrap banyak & tebel, good job pokoknya PUASSSSS!!!!",23 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"kurang puas barang yg saya terima, tv nya suka mati sendiri, suaranya jga kadang kenceng sendiri bikin kaget. kecewa deh...",22 Jul 2019,2,Lazada,Negative,Lainnya,Yes,Elektronik,No
Pesen dua bagus semua,03 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"semoga awet dan bagus,,,soalnya belum dibuka",03 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
ajib pisan lazada mantul,28 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"di deskripsi katanya bisa putar musik dan film via flashdisk ternyata pas di coba lubang usb nya cuman buat SERVICE ONLY nyesel beli tv ini, salah satu pertimbangan beli tv ini karna bilang nya bisa puter film via USB dan bermerk sharp..ternyata malah begini",15 Jul 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
"produk di terima dengan baik, ga ada cacatnya produk nya baik. hanya saja pengiriman terlalu lama di jasa pengirimannya total sepuluh hari, 3x lipat dri paket yg biasa sj terima. paking cuma pake buble dua lapis gitu aja, sebenernya rawan banget pecah. saran sih ga ush pake ninja ya, soalnya di sini cabang ny cuma 1. jdi otomatis pengirimannya jdi lama",12 Jul 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"alhamdlillah barang'a dah sampe dan waktu pertama coba nyalain sampe kaget juga gx nyala"" setelah d kasih tau teman baru bisa tks lazada",21 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Alhamdulillah barang udah diterima.. walaupun sempat was2 karena di daerah saya blm ada kantor Ninja Wxpress,10 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Produk baik sekali dan sesuai dengan ekspektasi, juga dilengkapi dengan kartu garansi dan buku petunjuk penggunaan. Harga+ongkir bahkan lebih murah dari semua toko elektronik di tempat saya tinggal. Thanks Lazada",11 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"wow...respon sangat cepat dan pengiriman juga kilat,,,barang mendarat dg selamat dan berfungsi normal,,,ty lazada n sharp",13 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"saya sangat kecewa dengan lazada dan LEX. barang tidak ada saya terima. tapi saat di tracking tertera barang sudah diterima. tolong cek kurirnya, karena di bilang akan antar senin ternyata ga ada. untuk kurir yg ambil tv yg saya beli, saya harap tobat dan tdk berbuat seperti itu lagi. karena sangat merugikan banyak pihak",12 Okt 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"terimakasih lazada barang sampe dengan keadan baik,tp sayang pe.giriman di ulanh 2X padahal biasanya langsung sampe..",02 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"tv nya baik kelengkapan konflit, salon sebelah kanan agak bunyi krek2 apa rusak ya, kalau russk bagaimana komplen dan perbaikannya.",05 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
paketan sudah dateng cepet lagi pesan semalm . sore ny sudah sampe terimakasih lazada . kurirnya juga ramah,11 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sangat puas, barang di terima dalam keadaan baik, pengiriman jg cepet, respon penjual jg sangat baik, tank lazada&seler",08 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang sudah sampai dan aman terimakasih lazada, Semoga jadi langganan. mantapppp",05 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"tv ini harus pake antena yg bagus, padahal antena lama saya dipakein di tv tabung jernih, terpaksa beli antena lagi",02 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
produk bagus.. cuman karena waktu.. jd saya blm sempat nyoba untuk tampilan dari fitur2 yg ada..,04 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
barangnya bagus,05 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang diterima tgl 7 juni kemarin . Sudah dicoba ...barang OK banget . Sesuai gambar . Terima kasih Lazada .,04 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"BAGUS CEPAT SAMPAI DAN MAKASIH BUAT PENGANTARANNYA LEBIH AWAL DARI SEMESTINYA. BARANG OKE TANPA CACAT CUMA BELUM DI COBA KARENA BELUM ADA ANTENA NYA, SEMOGA AWET",05 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
maaf ko tv ny ga ada dudukan bru saya lihat ini gimana apa uang sya bisa kmbli apa di ganti dengan tv lg maukin brang yg teliti dong,05 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
trmksh paket sdh saya terima mudah mudahan awet,05 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Kecewa dgn lazada karena apa yg di deskripsikan di bawah barangnya ternyata berbeda dengan yg di jual atau yg di terima pembeli .di deskripsi USB MOVIE buat pemutar media player ternyata yg di dapat hanya untuk SERVICE ONLY.iti saja menurut saya seharusnya pihak lazada mengubah deskripsi secepatnya . Karena biar pembeli ( customer ) tdk bingung dalam membeli produk ini. Kasus di saya adalah kasus yg sangat penting mengingat pesanan ini di tujukan untuk temen saya sendiri.dan temen saya sudah melihat deskripsi bahwa tv ini bisa buat pemutar media player.alhasil saya yg kena Omelan dari temen sendiri.,28 Jun 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"g sesuia dgn spec yang di gambar, katanya bisa usb ini ternyata g bisa gmn ini, mau saya kembalikan gmn cara returnya ya",27 Jun 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
pesan pagi jm 6 pagi dn jm 4 sore sudah smpi rumah.. mksh lazada produk aman baik2 saja.dn memuaskan,01 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdullilah barang sudah sampe pdhl baru pesan kmren, barang ok gk ada yg cacat. makasih lazada,seller dan bang kurir y yg udh langgnan😊",21 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
produk original.....bagus...nggak cacatnya....cumun pengerimannya agak lama dan packing lebih aman lagi kalau bisa pakai kayu.....,29 Mei 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Pengiriman cepet banget 1 hari sampai:), barangnya bagus banget:), no lecet² Clube:v pokoknya recommended deh buat yang satu ini:)",11 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
padahal barang tidak datang tp setatus pembritah barang sudah di terima.. kan aneh.skrng lg pesan lg semoga aja nympe rmh..,04 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sesuai dengan yg diharapkan.tvnya bagus,kurirnya juga ramah.pengirimannya sangat cepat.terimakasih lazada.....",12 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sesuai pesanan,tdk ad yg cacat,berfungsi semua,hrga murah tpi tdk murahan,trimksh.",01 Jun 2019,5,Lazada,Positive,Harga,No,Elektronik,No
Pengiriman lama banget pesan tgl 7juni keterima tgl 11juni 2019. Barang di Bubble wrap dan alhamdulillah barang mulus dan bisa dioperasikan smoga awet. Kurir ramah. Cust care ramah. Tks smua,07 Jun 2019,4,Lazada,Positive,Bentuk,No,Elektronik,No
"selama beli tv di lazmall tidak pernah kecewa, walau sempat digagalin untuk merk sharp yg 1 ini",31 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Sip alhamdulillah diterima dg kondisi baik mski hanya packing buble wrap tp kondisi baik . Sdh dicoba bagus nyala dg sukses , gambar bagus (tergantung lokasi dan jenis antene yg dipake). Terimakasih lazada. Oh ya pengiriman cpt 2hr nyampe.",02 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Terimakasih barang dah sampai dengan selamat..packing rapih,.. terimakasih ninja yg supercepat ramah...pokoknya semuanya memuaskan..semoga maju terus...",28 Mei 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Alhamdulillah barang sudah sampai dalam keadaan rapi dan sesuai pesanan, terimakasih LAZADA selalu membantu kami. bintang nya 5",30 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
kecewa kesalahan alamat tidak bisa di baru saja transaksi langsung tidak bisa di batalkan buat pengalaman ini harusnya kasih waktu 1jam sblm lanjut di proses kasihan orangnya kalo kesalahan alamat,15 Mei 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"allhamdulilllah paket sudah di terima dengan selamat,berfungsi dengan baik ,cepat tiga hari sampai.tapi koq nggak ada nota pembelian.",21 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
dag dig dug takut TV kenapa Napa.. Dan alhamdulillah mendarat dengan sempurna..sukses selalu seller..,15 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantul tv sampe ke rumah tidak ada kendala thank seller thank lazada thank juga buat kurirnya next time pasti order lagi 😁,15 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang udah nyape dan mulus puas dgn barangnya walau agak kecewa dng proses pengiriman yg lama dan sempat deg2an takut gak nyampe makasih buat kazada,05 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"thanks, mantap, lain Kali jangan dikirim di jasa pengiriman ninja express, 1 bulan lebih batu sampai, capeh mrnunggu,",13 Apr 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"alhamdullllah barang udh nyampe, walaupun sedikit kecewa sm kurir y karna kurang sabar nyari alamat rumah tp smua oklah. mksh bt lazada & mksh jg bt ninja expres yg sudah anter barang sampe rumah dgn slamat",08 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sesuai order. Puas banget. Tetaplah istiqomah dalam melayani pelanggan. Moga makin laris manis,03 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"bagus, sesuai",31 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sangat cepat pengiriman dn barang mendarat dngn aman belum dicoba dinyalain nya. mksih iyah lazada,05 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdulillah... sampe tujuan selamat g da yg cacat,, gambar lumayan ok.. dengan harga segitu sayang layar masih tft blm fhd fasilitasnya jg blm lengkap tp gpp mksh lazada",12 Jun 2019,5,Lazada,Positive,Harga,No,Elektronik,No
Alhamdulillah barang sudah sampai... TeOPe pokoknya. agak ngeri juga packing tanpa kayu mungkin krn pengiriman masih daerah jawa barat.,15 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Semoga awet lamaaa.... Packing gda kayu nya cuma bubble wrap aja.. Tolong d tingkatkan lg utk pake packing kayu,14 Mei 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
puas sesuai pesanan,25 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
best seller aja....,17 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap lah pokoknya,17 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"barang bagus , pengiriman cepat sampai , harga terjankau",28 Agu 2019,5,Lazada,Positive,Harga,No,Elektronik,No
Mantap cepat tv berpungsi,24 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Barangnya Ok,30 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Alhamdulilah tv nya bagus gambar nya juga jernih semoga aja awet,30 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
