Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
mantap tp suara kurang kenceng kalo di hp gatau kalo di pc rgb mantap harga standar,unknown,3,Multi-platform,Neutral,Rasa,No,Elektronik,No
bagus sesuai harganya,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
alhaamdulillah akhirnya datang juga barang aman sampai tujuan pengemasan bagus dn aman teriamaksih,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
alhamdulilah paket yh udah datang barang yh bagus mantul ppkoyh mksh lazada mksh abang kurir yh udah langganan,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
mantap cuma pengiriman nya agak lambat,unknown,2,Multi-platform,Negative,Rasa,No,Lainnya,Yes
modelnya memang keren tetapi tidak ergonomis karena tidak bisa menahan jari manis kelingking lalu mouse wheel nya juga tenggelam dan susah diklik jika komputer sedang standby atau screen saver maka sensor pergerakan mouse mati sehingga tidak bergerak pointer di komputer yang menyebabkan komputer tidak bisa wake up dengan gerakan mouse sensor pergerakan mouse juga sangat lambat jika dibandingkan mouse gaming hal ini membuat gerakan mouse tidak berfungsi dengan baik di atas mouse pad dan kertas jadi sangat tidak cocok untuk gaming hanya cocok buat pekerjaan kantoran saja,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,Yes
barang sih bgus cuma pengiriman nya lama padahal pake sameday tp lbh dr hari,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
barang sudah diterima dan sesuai deskripsi selller fast response,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
untuk wilayah jabodetabek pagi order sorenya udah sampai mashookkk pak eko,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pancinya bagus sesuai gambar tapi ga sesuai warnany sy pesan warna pink di krimny warna orange,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
puas belanja di sini produknya sudah dicoba dan berfungsi baik tks,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
bgus brang nya brfungsi sempurna tpi krna kteledorn expedisi kaki nya ada yg pecah untung bukn tempat pnggilingn ny,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,Yes
wajan nya bagus suka langsung pake,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
makasih ka toko amanah makasih juga ka atas bonus cover cassing dan sim card perdananya semoga sll amanah,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
barang sidah diterima aman sudah dicoba juga,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
paketnya basah kena air kotak nya udah ga beraturan lagi tapi itu mungkin dari pengirimannya,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
kualitas barang nya lumayan bagus namun untuk pengantarannya harus di cepatin lagi,unknown,3,Multi-platform,Neutral,Bentuk,No,Fashion,No
wah seller super mantap sih ini tanya stock di chat dibales ga sampai semenit barang sudah diorder semenit kemudian barang sudah dikirim via gosend instan official store fantech aja kalah cepet thanks banget gan atas pelayanan kilatnya soal barang sih udah ga diragukan lagi packing aman kualitas barang oke controller gp13 ini belum lama launching sih semoga awet ya dengan harga segini kualitasnya melebihi ekspektasi,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
belum tes karena mau jual lagi mudah2an bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
tutupnya tdk pas penyok barang ob,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
barang bagus tidak ada masalah titipan orang trims,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
beli baraaang rusaaak,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
produk cepat sampai packing baik dapat dari flash sale mantappp,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
kualitas ga sesuai harga kebagusan ini untuk harga segini puas bgt,unknown,3,Multi-platform,Neutral,Harga,No,Fashion,No
semoga awet aminn,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
gamepad berfungsi dengan baik nyaman digenggam,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
bagus cuma agak lama ya kirim nya tq,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
ada beberapa item yang minus seperti tutupnya dan juga baut tidak melekat jadi harus diputar sendiri agar kuat pengiriman sangat aman tapi dari pabriknya hasilnya kurang halus sepertinya harus ditingkatkan quality control jangan sampai ada barang yang minus diterima oleh customer,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
barang yang saya terima sesuai tapi ada bagian yg pecah ketika ingin saya kembalikan tidak ada petunjuk yg jelas supaya beres,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
pengiriman cepet produk aman plastik buble nya tebel produk menyala normal cuma masalah pengemasan ajj c lamaaaa yg lain nya c oke,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
bgus sesuai sama gambar,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
paket sangat bagus tapi jangan sekali kali pake kurir jne lama pake kurir lain aja,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
kecewa saya pesan yg type cm warna merah yang dateng type cm warna putih gak sesuai pesanan kecewa banget mau di tuker gak ada respon toko nya gak amanah jelek,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
ada harga ada kualitas suaranya nggak ngebass sama sekali,unknown,2,Multi-platform,Negative,Harga,No,Fashion,No
barang bagus packing bagus terimakasih,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang bagus sesuai dengan keinginan tokonya amanah kurir sudah langganan makasi lazada,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
ini awal mejokom bisa dipake kok belom ada sebulan udah mati ini gimana heeeey penjual bagaimana saya minta pertanggungjawaban ya tolong kalau jualan yg amanaah biar biasa terus dipercaya kalau kaya gini bakalan kapok yg beli juga,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
box dalamnya bnyk yg pecah pdhal utk kado scra pengiriman cepat,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
brg cpt smpe br order kmrn sesuai dgn deskripsinya dtg dlm keadaan bgs tdk cacat smg awet brgnya pas digunakan,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
fitur terbaik baik sepadan dengan harga iya terima kasih barang sampai dengan selamat dan sesuai pesan bagus juga semoga awet,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
respon seller dan pengiriman cepat kualitas mantap harga bersahabat recomended seller sukses selalu,unknown,5,Multi-platform,Positive,Rasa,No,Fashion,No
bagus bangeet produknya puas deeh,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kualitas keyboard baik suara keypad tidak berisik nyaman digunakan,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
muter nyari bintang tapi ga ada terbaik lah mulai dari respon penjual sampe pengemasan sangat the best buble wrap lapis dan aku tak bisa berkata kalian harus bli disini,unknown,2,Multi-platform,Negative,Lainnya,No,Perabotan,No
kualitas dan akurasi produk sesuai dengan yang ditawarkan,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
my first premium mouse and its worth it go buy it gratisan super lengkap siap pake tapi mau minta ke rexusnya klo bisa sih mousepadnya yg xxl gtu kalo free daxa taun depan,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
pengirimannya cepat tp barangnya jelek langsung ngelotok teflonnya bukan maspion merek abal2t tipis ringan banget baru td nyampe dites langsung ngelok teflonnya baru skl pakait,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
mantap makasih bos barang original dan sesuai bgt top deh pokoknua,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
lain kali sebelum dikirim barang orderan tlg benar dicek dulu apqkqh bqrang tersebut rusak atau normal sehingga tidak mindon gaweni dan bisa dipake saat hari h nya,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
barang sesuai tapi pengiriman agak lama,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
alhamdulillah paket sudah di terima pengemasan baik semua dalam keadaan bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
respon sellernya sebenernya baik kemarin smpt salah ngirim barang tp bisa di retur pengemasan jg aman cuma barang yang dikirim ada yang penyok banyak baret2nyaa mungkin qc toko perlu ditingkatin lagi biar konsumen juga segan,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
barang berfungsi dengan normal tapi ada sedikit cacat pada bagian bawah mouse dan di kemasannya,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
cepat barang bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
mantapp sesuai harga lah semoga awet pengiriman lumayan lah,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
sellernya terlalu ramah dan sabar saya ngoceh mulu di chat hari baru kemudian checkout maap ya min karena kemarin dpt keyboard dr brand sebelah dan saya beli di official shopnya tapi deskripsi produknya missleading semi mecha dikata mecha overall good meskipun switch cadangannya rusak,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
pengiriman cepat dan produk mulus tapi sayang magic com ini hanya bisa untuk masak nasi dan tidak bisa bikin nasi hangat terus,unknown,3,Multi-platform,Neutral,Rasa,No,F&B,No
sampai dengan selamat dan jgdsigrkvauckywwkbs gsjvk vigfivsem,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
penyok gmna si bos kuuhh udah nunggu lama di kirim nya yg penyok cek dahulu lah sebelum di kirim,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
blender mill kacanya pecah padahal udh pake sameday ga ngerti salahnya dmn,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
barang oke tp ternyata gk ada tombol on off nya jd lampu merah idup terus,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
mantap semoga awet barangnya terima kasih mas,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
barangnya original kemasan disegel spesifikasi sesuai ada garansi resmi kelengkapan sesuai,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
lumayan bagus tapi rekomendasi warna hitam sih kalo putih gampang kotor,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
pengiriman nya sampai dengan selamat dan tidak ada gangguan waktu ditempatkan untuk menaruh headseat sangat pas dan rgb nya pun keren,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang di terima dengan baik biarpun dus penyok tp alhamdulillah barang ga papa saran sy kalo bisa di tambah buble sedikit biar lebih aman oke dengan harga segitu cukup puas,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
nyesel bgt kk barang yg dikirim rusak jd ngak bisa saya jual lg padahalkan kita sama sama dagang kk kecewa bgt lh klo kyk ini,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
mantapp suaranya enak keycapnya halus parahh pengiriman cepet,unknown,5,Multi-platform,Positive,Rasa,No,F&B,No
berfungsi dengan baik pelayanan cepat dan pengiriman pun sesuai,unknown,5,Multi-platform,Positive,Lainnya,No,Perabotan,No
slow respon barang ancur packing tanpa label fragile pelit buble wrap tidak ada itikad minta maaf jauh kalau buat ganti prosedurnya dipersulit barang tidak di asuransikan parah,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
pokoknya terimakasih buat tuan tokonya mantap beribu ribu mantap,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
sesuai gambar pengiriman lumayan baik,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
parah sih baru pertama kali punya mouse gaming dan keren kaya gini makasih rexus,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
pelayanannya bagus packingnya bagus kualitas barang juga bagus cuma sayang ada penyok sedikit dibagian tempat pisaunya,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
pengemasan baik sudah dilapisi bubblewrap tapi box agak sedikit penyok walaupun box penyok isi di dalamnya tetap aman top,unknown,2,Multi-platform,Negative,Lainnya,Yes,Perabotan,No
mousenya gege parah anjir nyaman nice rexus,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
kata penjual cocok untuk panci presto oxone liter tp ternyata kegedean dan lebih berat terima kasih,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
pesan merk miyako hitam yg datang maspion merah pesan sabtu pagi pake sameday agar cepat datang ee datangnya selasa sore udah gitu dikirim tanpa bungkus kalo gitu mending pake yg gratis ongkir terimakasih smg kedepannya lebih pelayanannya,unknown,2,Multi-platform,Negative,Harga,No,Perabotan,No
yang bagian atas agak penyok,unknown,2,Multi-platform,Negative,Lainnya,Yes,Fashion,No
sudah diterima krna kado jdi ngga ada foto penerima nya suka packing aman thank you,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang bagus original yang saya kesal dan geram adalah kenapa pengemasan lama sekali masalahnya mau dipake saya dm shopee yg bales computer,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barang kurang bagus barang rusak2 sampai di tempat,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
semua aspek sangat baik respon penjual cepat pengiriman sangat cepat barang lengkap dgn kartu garansinya butuh 3x percobaan panggang utk kenal oven ini suhu di dlm oven lebih rendah c drpd yg ditunjuk di kenop pengatur suhu saran sy tambahkan c di kenop utk mndptkn suhu yg diinginkan,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
murah repson cepat packing baik makashi yaaa,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
harga ok kualitas ok ketajaman ok jumlah pisau sesuai karet ujung pisau juga ada pengiriman cepat ujung kardus ada yg penyok padahal sudah pesan extra bubble wrap,unknown,2,Multi-platform,Negative,Bentuk,Yes,Fashion,No
enak sih cuma kepencet sedikit udah ngeklik dan tombol samping pas lagi browsing juga sering kepencet jadinya sering back dan forward page mungkin karena belum biasa dan belum tau nyetting tombol samping biar gak back dan forward page browser itu gimana makanya masih kurang nyaman sejauh ini dulu sih,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
cepet bgt langsung sampe dlm bbrp jam,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pesanan cepat sampai dan sesuai dengan gambar,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
alhamdulilah mousenya tiba dengan selamat suka sekali dan pengemasannya rapi,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
bgs blm di coba,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
mantap lah pokoknya next bakalan belanja sini lagi,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
sesuai pesanan telah diterima dengan baik material bagus tidak mudah gosong terima kasih seller dan blibli,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
oke barang nya tapi belum di coba semoga berpungsi dengan baik untuk pengemasan aman banget,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barangnya cepet sampai barangnya aman mulus recommended seller,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
mangstab top markotop sip markosip jos markojos,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
produk baik bisa digunakan pengiriman lama hari setelah pembayaran biasanya sehari setelah,unknown,2,Multi-platform,Negative,Harga,No,Lainnya,No
siiiip makasih sesuai pesanan kardusnya double,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
rice cooker nya bagus sesuai pesanan pengiriman cepat makasih seller makasih shopee,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang dah sampai over all puas bgt mulai kemasan barang pun puas cocok pas di pasang,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pesanannya sampai dengan selamat chekout jumat pas sore sabtu sudah sampai cepet banget respond adminnya juga baguuus ini saya beli tambhn bubble warp saya videoin unboxingnya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
seperti biasa pelayanan sangat memuaskan sy sudah menjadi langganan d toko ini dan brg ny tidak pernah mengecewakan selalu top semoga semakin bagus n sukses,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
barangnya cepat sampai original,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang sesuai dengan aplikasi,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
hehe ternyata kecil,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
tebel bgt packing nya pengiriman sangat cepattttttt terimakasih yah kak,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
mantap gan lanjutkan dengan perbuatannya itu adalah hal yang harus dilakukan secara bertahap dan berkelanjutan untuk di hubungi kami segera hadir awal tahun ini gak ada kepastiannya datang dari berbagai sumber yang sama seperti yang telah ditetapkan di jakarta pada tanggal tersebut tidak akan pernah bisa di download disini dengan perbuatannya yang sama juga ya gan lanjutkan membaca ya gan di tunggu kabar selanjutnya akan muncul tampilan seperti ini tidak bisa menjalankan produknya dengan perbuat,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,Yes
mantap pengirman sangat cepat paketannya juga cukup aman kondisi barang baik lengkap dan sesuai pesanan bonus kartu perdana telkomsel,unknown,3,Multi-platform,Neutral,Rasa,No,Lainnya,No
mantap packing aman barang bekerja bagus jg,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
kmrn pesan hr ini sampai barang bagus tdk ada penyok dus mulus smp rumah,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
udah jangan ragu official store mesti ori,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
harga murah pengiriman lama kualitas bagus pengemasan lama untung pas barang ya dteng bagus puasss harga juga paling murahh terimakasih ya seller,unknown,2,Multi-platform,Negative,Bentuk,No,Fashion,No
past respon pengiriman cpt banget barangnya jg ok recomanded lah thx toped n seller,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
penjual respon baik pengiriman rapih dan cepat,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
