"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","ulsn","w8nwRe","dSlJg","Hzvxle","pkWtMe","dSlJg 2","NlVald","NlVald 2"
"https://lh3.googleusercontent.com/a-/ALV-UjWOft4mIskjh2MxGckig0xi_sgqfLvAT94mLvuiWtRYbdCySxM=w45-h45-p-rp-mo-ba4-br100","indrakristy","Local Guide · 50 ulasan · 250 foto","","","2 tahun lalu","Birthday treat disini paling worth it!
Merayakan ulang tahun sendirian ga worry karena karyawan Double U steak ramah2 dan ngucapin ulang tahun ganti2an hehe …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUqb-NEQ6azIx3j-kfRHba1VXiazzsTkEut50h_Pr-ambA4VbrH=w45-h45-p-rp-mo-ba4-br100","Heru Soekiato","Local Guide · 40 ulasan · 91 foto","","","4 bulan lalu","Cuaca hujan lebat, waiting list 9 nama, staf resto dgn sigap tempat tunggu dipindah di dalam yang tadinya diluar, walaupun dekat WC, tapi lebih baik dari pada tunggu diluar dgn kondisi hujan.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUVPEzwQngzMQrOvYzD-2xVTh7ef2qJsna0-AFPo-f5Y2Rv-hl_Mw=w45-h45-p-rp-mo-ba4-br100","Aulia Fadilarsta Ramadhan","Local Guide · 50 ulasan · 78 foto","","","7 tahun lalu","Sabtu lalu diajak istri ke sini buat Birthday Dinner, ini pertama kali kita makan disini. Saya datang jam 7 dan itu sudah waiting list 2 orang sekitar 5-10 menitan nunggu udah dapat meja dan saya pesan Steak Cafe de Paris. Sementara itu …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJV-cp-eOYvG7G5i784KSyXxRf6z8Ku7LIDX_2XV2dPirQHf1xE=w45-h45-p-rp-mo-ba4-br100","Ricky Madjan","Local Guide · 89 ulasan · 258 foto","","","2 tahun lalu","Ini steak klo mw dibandingin sama steak ijo ""a*u*a"" Sih udah jelas bakalan menang. Harganya so so tpi soal rasa ga ada bandingannya. Lokasinya juga Oke, pelayanan apalagi. Pantesan tiap mw masuk musti waitlist dulu, ternyata seenak itu!","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWTU1azyj_Fm71CZWlstLfnaae7RGuDCAXQcVNDrhgZXXNreRpSIA=w45-h45-p-rp-mo-ba5-br100","Dini Kartika","Local Guide · 117 ulasan · 392 foto","","","Diedit 4 tahun lalu","Nice place.
Masih menerapkan aturan mkan 45 menit dan strict terkait prokes. 👍🏻 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUQOFabKa-OrOF4xVfmxRq8oRB4bcMoQQOsVITtcPEffl-7evAE=w45-h45-p-rp-mo-ba3-br100","ZONA GOZALI","Local Guide · 8 ulasan · 70 foto","","","8 tahun lalu","Disini beli rib eye 115rb blm +ppn,, dari segi harga cukup mahal tp sesuai dengan qualitas product,untuk taste,aroma,visual,sangat baik. Qualitas steak sangat baik,saya ambil saos bbq, saos bbq nya cukup enak,tp menurut saya flavournya …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXwFzxAHuXz4UYixPxo7mVVixYWvDXLSzxIn2Xh71tXUahFPMKkIg=w45-h45-p-rp-mo-ba3-br100","Wildan Al Khadad Aziz","Local Guide · 21 ulasan · 36 foto","","","3 tahun lalu","Tempat Makan steak terbaik yang pernah saya kunjungi. Tempatnya enak dan nyaman walaupun agak kecil tempatnya tapi masih lumayan lega di dalem. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXPjbweDZbMRL67BGycTtnSGqMk980wUybsr8DGl4HkP6-tL1NR=w45-h45-p-rp-mo-ba3-br100","Rizkyani Hidayat","Local Guide · 16 ulasan · 32 foto","","","2 tahun lalu","Yang sabar antrinya. Sayangnya belum bisa reservasi online, jd harus nunggu.
Makanan nya enak, tampilan menarik, sayang ac nya kurang dingin atau mungkin krn kebanyakan orang. Tapi pelayanan nya oke, ramah dan cepat","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXTXCTnFw2RYXmutf35Cq_ZZYGltgKBvjndQFnUY3gF4B5OWhfl=w45-h45-p-rp-mo-ba4-br100","Dina","Local Guide · 57 ulasan · 20 foto","","","setahun lalu","dateng ke resto yang baru (ada di seberang resto lamanya) bangunannya masih baru, bersih, pelayanan cepet tp tergantung kondisi resto jg sih... minggu lalu ke sana jam 5-stgh 6 an alhamdulillah bisa lsg dapet meja (soalnya pas pulang jam 7 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocIAgGfyW_E3a3RYtn3bZGYp4tD0-21TauHPWpC3bjzLE1Flqg=w45-h45-p-rp-mo-ba3-br100","Fauzan Fadlullah","Local Guide · 19 ulasan · 21 foto","","","setahun lalu","1. Pelayanannya sangat baik, ramah, informatif, dan cepet. Sangat patut diapresiasi (naikkin honornya bang hehe)
2. Steaknya enak bgt, medium rare sesuai, sampe lupa harganya semurah itu …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKb7baFGNID_qxqTOb27nHB2h1k2p0wbZi5lXX-c3-NLedZ--g=w45-h45-p-rp-mo-ba4-br100","Helmi","Local Guide · 71 ulasan · 159 foto","","","3 tahun lalu","Saya selalu ingat, apabila ada sesuatu yang spesial, atau bahkan momen bahagia, double u steak adalah tujuan yang tepat. …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVXa_37_nBljiwJjswbTLLW5Onzc9gA_ipUQD2AEy2-uNqlsISM=w45-h45-p-rp-mo-ba8-br100","Eko Budi Utomo","Local Guide · 1.727 ulasan · 18.016 foto","","","Diedit 5 tahun lalu","Steak yang enak dan istimewa.
Gindaranya juga enak.
Anak anak sangat suka dan selalu pengin balik kembali. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXWVMDGlEUeRLDuCbDEDRfA0_axK-SXY3paMBbu6BjcoA8FW-UNJw=w45-h45-p-rp-mo-br100","Atina Opi","3 ulasan · 16 foto","","","3 tahun lalu","Steak meltiq nya enak sih lembut tp menurut saya mungil bgt dbanding steak merk H 😁 kentang goreng nya pun dikit bgt uda gitu di kasi ny yg kecil2 bukan yg utuh panjang gitu,,sayang ga ke foto yg kentang meltiq (maaf klo salah tulisan) …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWstdZrF--iB6LJwTHVX_fy7gHBU_tKZXygGspTOdQDPT5shZNF5g=w45-h45-p-rp-mo-ba5-br100","Tom Iswan","Local Guide · 114 ulasan · 348 foto","","","Diedit 4 tahun lalu","Belum selesai makan sih. Nanti kalo udah dateng makanannya dan enak, baru diubah ratingnya 😁 …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX6Se2C5QQLynHv_u6tMLa_VKzNm65GgJgPlxUGFTdFp9EtzwjU=w45-h45-p-rp-mo-ba5-br100","Yandi Viansyah","Local Guide · 203 ulasan · 211 foto","","","2 tahun lalu","Untuk tempatnya nyaman, parkir kendaraan cukup luas baik mobil/motor. Tempat tunggu antrian juga nyaman dan tersedia luas di luar dan di dalam. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWP01xK8xosX24SyOp06K4SxS2iKAavYVuNUq7KX7ESbgXPv6Q=w45-h45-p-rp-mo-ba3-br100","Nur Fadhila","Local Guide · 14 ulasan · 35 foto","","","2 tahun lalu","best steak I ever tasted 😆
masuk ke restonya homie banget, ga salah sih selalu rame sampe waiting list. bakal jadi salah satu tempat yang harus di datengin. 👍🏻👍🏻👍🏻 …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjU7gHYC-P2-2e3Ser14kMYMxttDRkCZ5vEtvG40pFh1qm3U5tW0=w45-h45-p-rp-mo-ba4-br100","Lilis indah Hasiani","Local Guide · 53 ulasan · 92 foto","","","setahun lalu","overall good 85%lah ya
Kalau yang suka terang baiknya pilih diteras atau dibawah aja,saya sampai minta lilin karena kurang begitu jelas ngelihatnya padahal kesana pas lunch,emang ngk suka remang2 😃 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXdtC021fJdGzaFRyCOVEiB317W5N63ZSTNvMvnkS5PNvX0DrYl=w45-h45-p-rp-mo-ba6-br100","giri gustika","Local Guide · 672 ulasan · 1.640 foto","","","Diedit setahun lalu","The best steak, congratulations, tempatnya baru lebih bagus dan luas tapi tetap saja waiting list..hehe","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVspAxlsFbhRy33_gbEZ4glKv5gGR9X4yvF5Md8t6Q5XmHiTJhI=w45-h45-p-rp-mo-ba6-br100","Rizki Ikhbar","Local Guide · 264 ulasan · 1.673 foto","","","2 tahun lalu","Steak double U memang enak banget, saya pesan meltique sirloin steak dengan  tingkat kematangan medium, daging nya empuk, bumbu barbequenya enak. Oh iya bumbu saus mushroom juga enak, recomended banget. Terimakasih.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjU2kN00AcJ1lX6C18vR7KLg-i8Qta8GhpZ0gLoJyui6VMsen6ZH=w45-h45-p-rp-mo-ba3-br100","Fransisca Mekar","Local Guide · 33 ulasan · 49 foto","","","2 tahun lalu","Masakannya the best banget steak hotel harga ramah di kantong. Hanya saja mesti naik 3 tangga menuju restonya, utk lansia kasian gak agak sulit naiknya 🥺 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXzP_cUA7IzUbQ8yyvpLcHGlWjq6yNBLMXNQF_TOreF4WfadQ7u=w45-h45-p-rp-mo-ba4-br100","Bynick Design","Local Guide · 164 ulasan · 95 foto","","","4 tahun lalu","Steaknya enak, creamy mushroom sauce rekomen banget. Yg birthday get wagyu steak for free. Sayang sekali smoking area yg di lt 1 kecil terpojok, mau masuk harus sesuai urutan. Dan dibatasi hanya 45 mnt dr semenjak disajikannya makanan.","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUCwrCDUENzoaJ1cQ84zoFFNPLl7lklQOf80QxWcxpycXBR2UeT=w45-h45-p-rp-mo-ba3-br100","gita rmdhn","Local Guide · 43 ulasan · 59 foto","","","3 tahun lalu","steaknya 9/10 sih enak tingkat kematangannya sesuai&sausnya oke bgt. mash potatonya jugak😍 gamau dibuat ditempat yg lebih besar lg ya?hiks karna antrinya kl udh kemaleman pasti waiting listnya lumayan lama dan kmrn terakhir kesana prefer makan dimobil biar lebih cepet. …","","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX1BEqU_6m_Tc9SvB8GMaikMBm1Af79RksuHqS3h9_1fQrETE7o=w45-h45-p-rp-mo-br100","nurul fatimah","9 ulasan · 3 foto","","","setahun lalu","Semua menunya enak kebetulan lagi ultah dikasih sirloin & cake free, pelayannya super ramah sampai nawarin untuk difoto, semoga buka di Jakarta","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXzfqWqgIEXkoZ0X3UIjShStOO7e9oAoSCvj3wUJJE94vX60KY76g=w45-h45-p-rp-mo-ba3-br100","Ika Karlina","Local Guide · 20 ulasan · 6 foto","","","2 tahun lalu","Ketiga kalinya makan di sini dan tidak pernah kecewa dengan rasanya.
Aglio olio nya enak, wagyu burgernya enak, steaknya apalagi. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWAIwIRAZcqISrmk4xvPrMhrR2cIKXrH31oxckU2JV6qkmCOjCN=w45-h45-p-rp-mo-ba3-br100","Philipp Untoro","Local Guide · 44 ulasan · 6 foto","","","4 tahun lalu","Gila sih ini enak parah. gw sampe 3x makan disini dan ga bosen. padahal lagi ppkm loh.
gw pesen ribeye meltik, Australia tenderloin dan carbonara. ribeye dgn doneness …","Lainnya","","Suka","3","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWgolvNLTVL6epknYVcCw_O1u82pVZoRkbUFPc9_sjrWpbbFNvf=w45-h45-p-rp-mo-ba5-br100","JR","Local Guide · 116 ulasan · 343 foto","","","2 tahun lalu","Wah steak nya enak banget ya, ingat jangan bilang mahal dulu ini malah murah dikomparasi dengan harga dan rasa dan ini 200-250gr loh ya, jadi kalau komparasi harus fair, yang lain juga murah banget,contoh ice lychee tea disini murah banget …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocIq0hlJRWajaCju5K3ANopSQw_lvTeE0YoHa0G1k31Y3W6a9w=w45-h45-p-rp-mo-ba3-br100","Khouw Susyanti","Local Guide · 32 ulasan · 27 foto","","","Diedit 3 bulan lalu","Salah 1 tempat makan steak yg terenak di Kota Bekasi. Pelayanan staf nya ramah dan sigap. Sudah 7 tahun jadi tempat makan steak favorit saya dan suami. Kalau ultah mampir kesini saja karena bisa dapat 1 porsi steak gratis dan cake birthday …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjViT0dkD_8pbD3EU92I9mg2fyJwUPP9aH3BKnZw6R0gyzoCda6U=w45-h45-p-rp-mo-ba4-br100","Farazilla Umaira","Local Guide · 58 ulasan · 173 foto","","","3 tahun lalu","Walaupun harus ngantri utk bisa dine in disini, tp ga mslh. Soalnya terbayarkan sama rasa daging steak yg juicy + empuk bgt 🥹🥹🥹
Bakalan balik lg sih bawa keluarga buat makan steak enak tp murah meriah …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWD9ELhfY8gFhGj8da6xghZJ3ZhbwtC13DPZFe9rZAGHrCsxteuKw=w45-h45-p-rp-mo-ba4-br100","Bertha Zoraya","Local Guide · 130 ulasan · 176 foto","","","3 bulan lalu","Enak n nyaman .sausnya enak, udah lah kesini aja .kalo birthday dpt free apa gt lah.. lupa","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJKGBpYZApblsmZU8mz4f-H6N9wKZgVTniDNWfmtZilo2Mpyg=w45-h45-p-rp-mo-ba5-br100","Satria Budi Wibawa (Satria)","Local Guide · 183 ulasan · 196 foto","","","5 tahun lalu","Lokasinya agak ngumpet karena harus masuk sedikit. Untuk pelayanannya sangat baik, mbak dan masnya ramah, tempatnya juga cukup nyaman. Rasa steak nya cukup enak namun tingkat keempukannya kurang konsisten. Overall good.","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXGdBZ8x8shYKt8B1V_oyh2JNWXstnTv_OmZiqFNgG_TFAj0Zya=w45-h45-p-rp-mo-br100","Lingga Permata","9 ulasan · 1 foto","","","setahun lalu","Steak nya enak, tempatnya pindah & jadi lebih modern. Kenapa dikasih bintang 4 karena peraturan yang aneh. Kita gaboleh milih tempat duduk, lalu tempat private room gaboleh ditempatin padahal kosong, kita pun sudah menanyakan apa ada …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUOyOqhY4Mb0M-blzEF3_jm-zcVdrVdi-gk1QabUle9Gys1f12v=w45-h45-p-rp-mo-ba4-br100","KK","Local Guide · 44 ulasan · 75 foto","","","3 tahun lalu","Order signature dish, Steak Cafe de Paris, dengan pilihan daging Sirloin Meltique. Taste gurih dr butter cukup terasa. Side dish Sautèed Baby Potato jg gurih dan yummy.","Lainnya","","Suka","3","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXLahz8JfgfLUphJ7U3wHEGkcFH7IHbOqxsktyv9sAHcKXuI8k=w45-h45-p-rp-mo-ba5-br100","nuria chaerani","Local Guide · 40 ulasan · 731 foto","","","2 tahun lalu","Dateng pas kebetulan waiting list dulu, gak terlalu lama juga. pas masuk, langsung dilayanin gercep pula, makanan Dateng, rasanya asli enak, gak mengecewakan . Pelayanan ramah pula. Worth to buy","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJxd0TcZ4-L45B-AY_Q1OPhNbTjCsfVkSVTapalu9xqRFnprw=w45-h45-p-rp-mo-br100","Coconut Mansion","4 ulasan · 8 foto","","","6 tahun lalu","Steakhouse ini desain interiornya bergaya rustic, dengan benda-benda yang tidak terpikirkan dapat digunakan kembali sebagai hiasan, misalnya panci menjadi kap lampu, talenan menjadi tatakan menu, drum minyak menjadi tatakan meja kasir, dll. …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXlTYa21B_qELJH5xERqNbmmvI498p57EEHs35GPAVoRdY2iNq1aQ=w45-h45-p-rp-mo-ba3-br100","Dyah Murtisari Kusuma Dewi","Local Guide · 47 ulasan · 57 foto","","","setahun lalu","Birthday steaknya, mac & cheese, chicken karage kids dan pastanya enaaaak semuaaa. Tiap ulang tahun keluarga pasti kesini, cukup spend 100k bisa nikmatin birthday steak 😍 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUY2XUzLAQgyebdWJ-kRBAMYAb0V_5uu4tknV7JDyf30bmQhP8=w45-h45-p-rp-mo-ba3-br100","Belysa Tigara Yona","Local Guide · 17 ulasan · 7 foto","","","setahun lalu","Walaupun waiting list, tapi gak ngecewain sama sekali. 1st time kesini enak bgtbgt
Rasanya Steaaaaakkkkk banget🥩 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJ01cI7z1_G0dRV3ugI_Ni3menHhh0A535Ig5ot3wO492R_KA=w45-h45-p-rp-mo-br100","xxnapxx 1495","4 ulasan · 4 foto","","","setahun lalu","Pelayanan dan makan ok. Untuk promo steak sirloin daging berserat dan kurang empuk.. utk promo birthday steak empuk dan enak.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJvbst3meGCWQgv32dJJfNZfPZE3iwRmsU31vLVgBHxNg9s5Q=w45-h45-p-rp-mo-ba3-br100","Deasy Reza","Local Guide · 61 ulasan · 24 foto","","","7 bulan lalu","Udh berkali2 kesini tiap bln mampir, makanan oke banget.. service excellent.. tp atmosphere saya kasih bintang 3 ya, krn pas adzan musiknya gak off.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocLgv0k8uNh2tHkNIrX1ylelYB8YUOMl0zCdX49JGd6Pfnblcg=w45-h45-p-rp-mo-br100","Casaloma Furniture","2 ulasan · 4 foto","","","2 tahun lalu","Selalu balik lagi balik lagi makan di sini, makanan ga pernah failed. Udah nyobain beberapa menu selalu suka taste nya. Staff ramah2, dan selalu jd agenda tahunan birthday selalu makan di sini, soalnya dapay free steak  dan free cake buat …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUEvZWXUTHmB_7cZcYPA4hAVP-QJfVl66EeBAmlQd2Ldy3QsBtu=w45-h45-p-rp-mo-ba4-br100","Rahardian Dwipayana","Local Guide · 116 ulasan · 68 foto","","","4 tahun lalu","Ga pernah kecewa sama resto satu ini  emang sih sekarang sedikit overpriced karena ada ppn + sc tapi yaa,kalau mau makan affordable steak dengan harga yang relatif murah di kelasnya ya pilih ini di cabang bekasi. Karena pesen 1 porsi itu …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXSa7_TN4-ID-mkPmz5qtJy76JJ-xhOUCuoCYXH0aXliQC9Gp44JQ=w45-h45-p-rp-mo-ba5-br100","Chen JO","Local Guide · 121 ulasan · 258 foto","","","2 tahun lalu","Tempat makan steak yang memiliki rasa yang enak dan harga yang ekonomis, disini kalau lagi ulang tahun bisa makan steak gratis guys, jadi buat kalian yang lagi ulang tahun tinggal tunjukin aja KTP atau SIMnya nanti dikasih steak gratis sama …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUr3Le1ji7U1_4sxb_Wmb7l77s-eFH5FgTa9Yk7MU4eOH06Ww-L=w45-h45-p-rp-mo-ba4-br100","Nila Kusuma Dewi","Local Guide · 34 ulasan · 152 foto","","","Diedit setahun lalu","Steak favorit 🤎😮‍💨
Selalu rame. Kalo buat dinner, saran dateng sebelum magrib aja. Kalo abis magrib pasti wl panjang. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjW5Ta-053xqvWdZX5hN92Ue6EIK_WBc7skHayOU0i56zIau5NFP=w45-h45-p-rp-mo-ba2-br100","anggara rengga wardana","Local Guide · 25 ulasan · 4 foto","","","2 tahun lalu","Steaknya enak sekali, pelayanan cepat, parkir mobil memang agak susah, terbatas sekali, meskipun sudah ada area kantong parkir khusus masih tidak muat, tetapi ada tukang parkir yg selalu sigap mengarahkan parkir di mana, akhirnya dapat di depan ruko seberang.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJgvAxafXEf_QrodJgs9iaS2bcCbJFdBd3KuGE3nm0ca5pLeA=w45-h45-p-rp-mo-ba3-br100","afin afini","Local Guide · 23 ulasan · 5 foto","","","4 bulan lalu","Service ok, saya minta ganti minuman yang belum selesai dan terlanjur diberesin, dan diganti , karyawan nya ramah dan profesional, mantab training nya","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVA6sfLC3JvXR_doYgWH9NOUfpaZnUJsusf7Yx4vBbvxab2L4A=w45-h45-p-rp-mo-ba4-br100","Adisha","Local Guide · 42 ulasan · 54 foto","","","Diedit 2 tahun lalu","Buat kalian yang lagi ulang tahun, boleh banget nih dateng kemari. Tinggal tunjukin KTP bisa dapet free sirloin steak dan juga mini birthday cake. Dine-in only, ga berlaku buat take away. Sambil nunggu steaknya dateng, kita dikasi free …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUZz5amGzs7giM-IKHNhfZXc2382TvylKyaAodd_6jmSn7dtZY=w45-h45-p-rp-mo-ba4-br100","Sie ferry","Local Guide · 162 ulasan · 124 foto","","","4 tahun lalu","Hidden gem di Bekasi. Steak enak rasa bintang 5 , dengan harga wajar. Tempat parkir mobil ada di sebealh resto, cm bisa 1x order dan waktu makan 45 menit setelah makanan dihidangkan. Kmrn cobain French salmon steak, chicken steak …","Lainnya","","Suka","3","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocIZtcNJMwD0xj1MghFRyXwy_z0-EHuK6jw7qql6PDjdSTYY3w=w45-h45-p-rp-mo-br100","Indah Sukma","6 ulasan","","","4 bulan lalu","ENAAKKK BGT SEMUA MENU MAKANANNYA, NO DEBAT!!
Cumannn harooss rela ngantrriii kalo pas wiken atw hari libur","Lainnya","","","","","Bagikan","Suka"
