Review_Text,Review_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
pantes murah bubble wrap nya tipis kirain tebel nyesel order dimari,pantes murah bubble wrap tipis kirain tebel nyesel order mari,unknown,1,Tokopedia,Negative,Harga,No,Kerajinan & Pesta,No
buku sesuai dgn harganya colorfull dan harga ekonimis hanya sj ada buku yg bbrp halamannya kosong sprti yg buki zebra hampir sebagian halaman kosong sis sy beli buah blm semua sy cek sis,buku sesuai harga colorfull harga ekonimis sj buku bbrp halaman kosong sprti buk zebra halaman kosong sis beli buah cek sis,unknown,3,Tokopedia,Neutral,Harga,No,Hobi & Hiburan,No
pembelian pertama pelayanan terburuk respon lama kirim lama,beli layan buruk respon kirim,unknown,1,Tokopedia,Negative,Lainnya,Yes,Otomotif,No
kacau udah nanya di chat ini kalau dibikin begini bisa gak dijawab bisa trus udah jelasin di chat begini begitu chipnya harus disini dll trus malah disuruh tulis di email oke lah udah ditulis juga di email begini begitu panjang lebarr bahkan udah dikasih contoh gambar yang jelas posisinya begini ya eh yang dateng gak sesuai dengan requestnya kecewa banget lah nyesel beli disini padahal ngeliat reviewnya banyak yang beli harga juga lebih mahal sedikit dari yang lain tapi begini pelayanannya,kacau nanya chat bikin trus jelasin chat chipnya dll trus suruh tulis email oke tulis email lebarr kasih contoh gambar posisi eh dateng sesuai requestnya kecewa nyesel beli ngeliat reviewnya beli harga mahal layan,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kerajinan & Pesta,No
beli ssd diterima dalam kondisi rusak,beli ssd terima kondisi rusak,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
build kokoh kualitas bahan bagus bisa nahan beban hp proses pesanan cepat,build kokoh kualitas bahan bagus nahan beban hp proses pesan cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
roll diambil nampak dari potongan sudah mencong mencong jualan yang benar jangan hanya ingin untungnya saja,roll ambil nampak potong mencong mencong jual untung,unknown,1,Tokopedia,Negative,Lainnya,No,Kerajinan & Pesta,No
menggunakan bahan alami aman buat kulit bayi nggak lengket nggak memicu alergi melembabkan kulit bayi tanpa bahan pengawet packaging rapi packaging aman respon penjualnya top proses pesanan cepat penjualnya ramah bange,bahan alami aman kulit bayi lengket picu alergi melembabkan kulit bayi bahan awet packaging rapi packaging aman respon jual top proses pesan cepat jual ramah bange,unknown,5,Tokopedia,Positive,Bentuk,No,Ibu & Bayi,No
barang sudah di terima cuman ini ada bagian yang ngelupas di kayunya tp ok lah terima kasih,barang terima cuman ngelupas kayu oke terima kasih,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
sudah dicoba untuk hari dan controller tidak ada masalah masih berfungsi dengan baik feel tombolnya oke lah cocok buat saya yang suka main game sebagai casual,coba controller fungsi feel tombol oke cocok suka main game casual,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
coklatnya lembek benyek,coklat lembek benyek,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
adminnya kebanyakan bac00t lamban bgt kecewa banget dehhh,adminnya banyak bac00t lamban kecewa dehhh,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perlengkapan Kantor,Yes
barang sesuai pengiriman cepat makasih,barang sesuai kirim cepat makasih,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
busa doank tidak saya rekomendasikan,busa doank rekomendasi,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
mantap sesuai dengan yang saya pesan packing rapih pengemasan dan pengiriman cepat terima kasih seller,mantap sesuai pesan packing rapih kemas kirim cepat terima kasih seller,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
produk ada yang cacat bolong dari pabriknya pengemasan kurang aman barang ada yang pecah karena bantingan benturan,produk cacat bolong pabrik kemas aman barang pecah banting bentur,unknown,3,Tokopedia,Neutral,Lainnya,No,Perabotan,No
kali ini saya kecewa mungkin karyawan teh nina agak lalai liat order sudah jelas ada pesanan bubble wrap dan dus tapi paket yg saya terima tanpa bubble wrap dan dus,kecewa karyawan teh nina lalai liat order pesan bubble wrap dus paket terima bubble wrap dus,unknown,1,Tokopedia,Negative,Lainnya,Yes,Lainnya,Yes
mantap pengiriman luarbiasa cepat barang oke,mantap kirim luarbiasa cepat barang oke,unknown,4,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
sangat mengecewakan hipseat dan baby carrier tidak bisa disambung karena tidak ada safety lock antara hipseat dan baby carrier dan hood pelindung kepala bayi tidak tersedia semoga kedepannya deskrepsikan produk apa adanya sehingga konsumen mengerti dan paham produck yg anda jual,kecewa hipseat baby carrier sambung safety lock hipseat baby carrier hood lindung kepala bayi sedia moga depan deskrepsikan produk konsumen erti paham produck jual,unknown,1,Tokopedia,Negative,Bentuk,Yes,Ibu & Bayi,No
lubang microfonnya error bunyi nging terus jadi gabisa dipakai,lubang microfonnya error bunyi nging gabisa pakai,unknown,2,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
sekian kalinya beli di tuang coffee terbaaiikk,sekian kali beli tuang coffee terbaaiikk,unknown,5,Tokopedia,Positive,Lainnya,No,F&B,No
jumlahnya tidak sesuai dgn promonya setelah sy terima dibuka jumlahnya hanya yg seharusnya,sesuai promonya terima buka,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
minta yg pink dikirim yg biru terus dapet yang penyok kecewa banget ih,pink kirim biru penyok kecewa ih,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perlengkapan Kantor,Yes
tak seperti diiklan,iklan,unknown,1,Tokopedia,Negative,Lainnya,No,Fashion,No
kartu nya lengkap harga kompetitif seru bgt game nya,kartu lengkap harga kompetitif seru game,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
waktu itu beli di e commerce sebelah bagus banget jahitannya rapi tapi kenapa pas beli di sini jahitannya nggak rapi kayak buru2 buatnya serius sih agak kecewa padahal udah excited banget semoga pas mau beli lagi nggak kayak gini ya,waktu beli commerce belah bagus jahit rapi pas beli jahit rapi buru2 buat serius kecewa excited moga pas beli gin,unknown,2,Tokopedia,Negative,Bentuk,Yes,Fashion,Yes
ini retak gimana ya kok pembungkusnya apa nggak dicek dulu sebelum dikirim,retak gimana bungkus cek kirim,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
bahannya jelek pokoknya kecewaaaa aja,bahan jelek pokok kecewaaaa,unknown,1,Tokopedia,Negative,Bentuk,Yes,Fashion,Yes
toko paling ga niat jualan beli tanggal baru dkirim tanggal barang sih bagus tapi pelayanan ngga banget sesuai review di bawah,toko niat jual beli tanggal dkirim tanggal barang bagus layan sesuai review,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
gan kok ps nya baru kok udah mati2 sendiri tiba tiba tombol hijaunya tiba tiba merah trus mati,gan ps mati2 tombol hijau merah trus mati,unknown,2,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
buruk parah lama pengirimannya masak dikasih sarung tangan latex bekas,buruk parah kirim masak kasih sarung tangan latex bekas,unknown,1,Tokopedia,Negative,Lainnya,Yes,Otomotif,No
dasternya adem ya iyalah pada bolong sobek gitu ya jelas ademnya mentang2 gretongan haahaaa parah asli,daster adem iya bolong sobek gitu adem mentang2 gretongan haahaaa parah asli,unknown,1,Tokopedia,Negative,Bentuk,Yes,Fashion,No
selang nya bolong ada titik harusnya sebelum kirim di cek dulu,selang bolong titik kirim cek,unknown,1,Tokopedia,Negative,Lainnya,No,Ibu & Bayi,No
mantul banget response dan pelayanan seller ini lho dalam kurun waktu hari paketnya tiba di rumah sepertinya tahu aja kalo emang ditungguin,mantap response layan seller lho kurun waktu paket rumah ditungguin,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
rendangnya enakkk dagingnya empukkk paling salut krn mau kirim di hari minggu jd bs nyampe tepat waktu sebelum lebaran tadinya udah agak was2 kl ngirimnya ketunda sehari aja udah ga bakal pas momennya ternyata sellernya gerceppp thanksss,rendang enakkk daging empukkk salut kirim minggu jd bs waktu lebaran was2 kl ngirimnya tunda hari pas momen sellernya gerceppp thanksss,unknown,5,Tokopedia,Positive,Rasa,No,F&B,No
sudah tidak perlu diragukan lagi seller ini mantap dah tinggal tunggu waktu kosong untuk main zelda botw ini baru tes masuk dan nyalakan saja berjalan lancar normal belum sempat main semoga tidak ada kendala packing superrrr aman dan kondisi bnib segel aman,ragu seller mantap dah tinggal tunggu waktu kosong main zelda botw tes nyala jalan lancar normal main moga kendala packing superrrr aman kondisi bnib segel aman,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
lama banget sampainya ga terlalu rekomen untuk beli seminggu lebih sampainya,sampai rekomen beli minggu sampai,unknown,1,Tokopedia,Negative,Lainnya,No,Kesehatan & Kecantikan,No
tidak licin pembelian ke sekian bagus warna sesuai gambar,licin beli sekian bagus warna sesuai gambar,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
saya beli l oreal serioxyl nya malah ga ada yg datang malah giftnya aja ini gmn sih official account lho padahal,beli oreal serioxyl giftnya gmn official account lho,unknown,1,Tokopedia,Negative,Lainnya,No,Kesehatan & Kecantikan,No
barang dikirim salah pesan webcam logitech di logitech official kok bs dikirimmya headphone jbl dan penukaran barang butuh 4hari kerja sungguh lama,barang kirim salah pesan webcam logitech logitech official bs dikirimmya headphone jbl tukar barang butuh 4hari sungguh,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
produk swallow tp ukuran yg dikirim tdk sesuai deskripsi saya tanya seller ga respon payah,produk swallow ukur kirim sesuai deskripsi seller respon payah,unknown,1,Tokopedia,Negative,Bentuk,No,Fashion,No
pengiriman cepat kualitas barang bagus wanginya juga oke,kirim cepat kualitas barang bagus wangi oke,unknown,5,Tokopedia,Positive,Bentuk,No,Kesehatan & Kecantikan,No
pengiriman lama banget dough nya juga jelek banget ga lentur ga seperti biasanya,kirim dough jelek lentur,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
kualitasnya mengecewakan blm dipake sudah rusak bola joinnya,kualitas kecewa dipake rusak bola joinnya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
cepat pwngirima tp sayanng beli buku tp ada buku yang sebagian halamannya kepotong sehinggaa buku tsbut jd tidak bs dipakaii sy sudah keburu konfirmasi penerimaan tanpa melihat bukunya dl stlah konfirmasi dgn penjual alias japri jawaban kurang memuaskan,cepat pwngirima sayanng beli buku buku halaman potong sehinggaa buku tsbut jd bs pakai keburu konfirmasi terima buku stlah konfirmasi jual alias japri muas,unknown,2,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
barang tidak dikirim dikasih resi kosong,barang kirim kasih resi kosong,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
seller tdk kooperatif menyebalkan,seller kooperatif sebal,unknown,1,Tokopedia,Negative,Lainnya,No,Perlengkapan Kantor,No
cepat meresap packaging baik tidak bocor pengiriman jg cepat beli karena ntn live di tokped thanks seller,cepat resap packaging bocor kirim cepat beli ntn live tokped thanks seller,unknown,5,Tokopedia,Positive,Bentuk,No,Kesehatan & Kecantikan,No
puas dengan barangnya,puas barang,unknown,4,Tokopedia,Positive,Lainnya,No,Fashion,No
kecewa barang tdk lengkap tdk ada holder u mohon dipetiksa sbelum kirim anak saya nangis dan marah,kecewa barang lengkap holder dipetiksa sbelum kirim anak nang marah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,Yes
tali senter kepala berubah gak bagus kecewa,tali senter kepala ubah bagus kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
produk sesuai deskripsi semua fitur berfungsi baik ukurannya sesuai bahannya bagus wow diluar ekspetasi,produk sesuai deskripsi fitur fungsi ukur sesuai bahan bagus wow luar ekspetasi,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
laptop rusak pass di aktifkan fan error setelah di perbaiki ternyata keyboardnya rusak setelah ganti keyboardnya ternyata adaptornya rusak jangan belanja disini,laptop rusak pass aktif fan error baik keyboardnya rusak ganti keyboardnya adaptor rusak belanja,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
bolong dikitt lama lama bisa lebar nih orderan kali ini yaa agak kecewa,bolong dikitt lebar order yaa kecewa,unknown,3,Tokopedia,Neutral,Lainnya,No,Fashion,No
salah satu putarannya kunci los hingga kunci jd tdk terpakai tp sy males return mungkin sesuai harga x ya utk respon sich oke tp tdk ada say sorry dr penjual,salah putar kunci los kunci jd pakai males return sesuai harga respon sich oke say sorry jual,unknown,2,Tokopedia,Negative,Harga,Yes,Fashion,No
not recomended seller gara2 ini toko surprise buat ultah moment yg penting hancur gitu aja parahhhhh nyesel banget banget belanja ditoko ini,not recomended seller gara2 toko surprise ultah moment hancur gitu parahhhhh nyesel belanja toko,unknown,1,Tokopedia,Negative,Lainnya,Yes,Kerajinan & Pesta,No
kualitas suara ok banget apalagi dengan harga yang terjangkau barang pun dijamin ori karena sudah terdaftar di website razer langsung pokoknya bagus lah bassnya juga kerasa,kualitas suara oke harga jangkau barang jamin original daftar website razer pokok bagus bassnya rasa,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
mending cari penjual lain klo mau beli pet cargo masih banyak seler lain dr seller berat di markup 4kg asli nya berat cuma 2kg dr ekspedisi dg alasan dimensi padhal barang nya masih wajar karena dalam bentuk blm di install kecil ringan saya pernah beli di seller lain gada masalah dimensi sampai 6kg lebih,mending cari jual beli pet cargo seler seller berat markup 4kg asli berat 2kg ekspedisi dg alas dimensi padhal barang wajar bentuk install ringan beli seller gada dimensi 6kg,unknown,1,Tokopedia,Negative,Bentuk,No,Perawatan Hewan,No
susah d pakainya angin banyak yg bocor,susah pakai angin bocor,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
mantap banget recomend barang yg diterima sesuai gambar,mantap recomend barang terima sesuai gambar,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
produk sesuai deskripsi cuma bagian lipatannya tidak mudah hilang walaupun sudah disetrika jdnya agak kliatan bagian lipatan saat difoto,produk sesuai deskripsi lipat mudah hilang setrika jdnya kliatan lipat foto,unknown,4,Tokopedia,Positive,Bentuk,No,Elektronik,No
pesanan di terima dengan baik maknyoss,pesan terima maknyoss,unknown,5,Tokopedia,Positive,Lainnya,No,F&B,No
bagus bngt cmn klau bisa dpercepat pengirimannya ya kak lain kali,bagus bngt cmn klau dpercepat kirim kak,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
bagian dalam cover kotor halaman terakhir kotor juga packaging kurang aman jd bagian atas buku agak terlipat,cover kotor halaman kotor packaging aman jd buku lipat,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
memuaskan seperti bisanya alhamdulillah dpt hadiah,muas bisa alhamdulillah hadiah,unknown,5,Tokopedia,Positive,Lainnya,No,Ibu & Bayi,No
gak sesuai dengan gambar promo contoh nya di gbar promo ada pcs warna yg berbeda trus pas datang barang kok ke nya semua warnanya sama semua,sesuai gambar promo contoh gbar promo pcs warna beda trus pas barang warna,unknown,2,Tokopedia,Negative,Bentuk,Yes,Fashion,No
mudah n awet tp kainnya kurang nyerap kalo di lantai granit masih ninggalin bekas,mudah awet kain nyerap lantai granit ninggalin bekas,unknown,3,Tokopedia,Neutral,Bentuk,No,Perabotan,No
bagus bengedd sesuai ekspektasi jugaaa,bagus bengedd sesuai ekspektasi jugaaa,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barangnya palsu atau gimana kok lengket saya pernah beli tefal saus pan tapi engga lengket jangan mau beli produk ini lapor tokopedia aja mending ya,barang palsu gimana lengket beli tefal saus pan engga lengket beli produk lapor tokopedia mending,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
baru kali pake udah rusak dibalikin ke tokonya saya minta cepet dibetulin dan dikirim hari ini juga orangnya langsung pulang ditelpon gak response,pake rusak dibalikin toko cepet dibetulin kirim orang pulang telpon response,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
bahannya lembut anti slip ukuran sesuai bahannya tebal warnanya cantik,bahan lembut anti slip ukur sesuai bahan tebal warna cantik,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
benar benar mengecewakan pelayanan lambat sekali,kecewa layan lambat,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
kecewa padahal udah batalkan pesanan karena ada masalah produk tapi masih aja dikirim entah gak mau ribet sama sekali atau admin cuma terima pesanan langsung kemas big no buat sekelas official store poin plusnya produk yg dikirim sesuai dengan yang dipesan,kecewa batal pesan produk kirim ribet admin terima pesan kemas big no kelas official store poin plus produk kirim sesuai pes,unknown,3,Tokopedia,Neutral,Bentuk,No,Kesehatan & Kecantikan,No
pengiriman cepat packaging hanya satu lapisan warna tidak sesuai pesanan tapi no problem,kirim cepat packaging lapis warna sesuai pesan no problem,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
pesan box yang disegel plastik hanya buah yang lain tidak ada segel ini apa maksudnya ya kenapa dibedakan seperti ini bagaimana higenitas masker ini,pesan box segel plastik buah segel maksud beda higenitas masker,unknown,2,Tokopedia,Negative,Bentuk,No,Kesehatan & Kecantikan,No
